id,cds,amt,wday
1294,4,61.46,Wed
1294,4,48.46,Mon
1294,4,51.27,Wed
1310,5,64.95,Sun
1310,2,28.93,Wed
1310,2,29.53,Mon
1310,4,56.65,Mon
1310,2,28.93,Tue
1314,1,21.97,Tue
1314,3,34.12,Sun
1314,3,28.37,Wed
1314,3,34.24,Sat
1314,3,49.5,Mon
1316,3,38.7,Thu
1316,1,14.79,Wed
1316,1,15.36,Mon
1316,3,38.51,Tue
1316,1,14.49,Fri
1327,2,18.54,Sun
1327,1,13.97,Tue
1327,2,32.72,Fri
1327,2,30.32,Wed
1327,3,49.31,Tue
1342,1,19.99,Mon
1342,3,38.51,Sat
1342,1,5.78,Sun
1342,1,57.99,Sun
1342,3,83.47,Fri
1344,1,11.77,Wed
1344,1,16.99,Thu
1344,2,29.48,Fri
1344,1,13.77,Fri
1344,1,15.36,Fri
1349,2,22.98,Tue
1349,1,12.99,Sun
1349,1,12.58,Sun
1349,1,13.49,Sun
1349,1,9.49,Sun
1356,2,31.98,Mon
1356,1,29.99,Tue
1356,1,15.49,Mon
1356,1,15.99,Wed
1356,3,45.49,Mon
1357,3,42.1,Sun
1357,3,48.3,Wed
1357,4,53.47,Mon
1357,2,27.94,Tue
1357,1,22.77,Thu
1362,2,27.98,Sat
1362,1,11.77,Sun
1362,1,11.77,Sun
1362,1,11.77,Sun
1362,1,11.99,Mon
1370,3,32.47,Mon
1370,3,38.97,Mon
1370,3,39.45,Sat
1370,1,11.77,Mon
1370,2,28.07,Fri
1385,7,91.93,Mon
1385,13,165.87,Wed
1385,5,71.95,Mon
1385,3,74.97,Mon
1385,3,40.91,Wed
1396,1,12.99,Fri
1396,6,75.32,Thu
1396,5,60.02,Fri
1396,3,25.06,Mon
1396,3,47.47,Sat
1400,3,75.3,Mon
1400,1,17.96,Thu
1400,3,35.51,Mon
1400,3,94.91,Tue
1400,4,52.87,Thu
1410,4,48.1,Mon
1410,4,55.46,Wed
1410,6,85.11,Wed
1410,5,66.45,Tue
1410,6,75.31,Mon
1411,1,11.49,Sun
1411,1,15.27,Sat
1411,1,65.99,Fri
1411,1,15.27,Fri
1411,1,14.37,Mon
1412,40,548.48,Tue
1412,9,142.9,Tue
1412,41,558.09,Mon
1412,19,283.81,Fri
1412,6,82.44,Fri
1414,3,48.47,Fri
1414,2,87.48,Thu
1414,5,62.65,Tue
1414,2,37.14,Wed
1414,5,73.43,Wed
1416,3,38.65,Wed
1416,3,37.25,Tue
1416,1,15.49,Thu
1416,2,29.16,Wed
1416,2,28.33,Mon
1445,1,11.49,Fri
1445,1,7.49,Thu
1445,1,15.49,Sat
1445,1,11.49,Mon
1445,1,46.99,Fri
1447,2,43.98,Wed
1447,1,15.36,Tue
1447,2,41.9,Wed
1447,2,30.72,Mon
1447,2,29.33,Thu
1450,3,46.47,Tue
1450,2,28.48,Mon
1450,3,40.9,Sun
1450,3,39.47,Sun
1450,3,44.1,Sat
1460,4,47.13,Thu
1460,4,59.46,Sat
1460,4,51.74,Thu
1460,1,15.99,Wed
1460,1,10.77,Fri
1468,1,13.99,Wed
1468,1,39.49,Sun
1468,1,16.99,Tue
1468,7,104.43,Wed
1468,1,14.49,Fri
1470,1,22.38,Tue
1470,2,21.98,Tue
1470,1,15.49,Thu
1470,1,12.99,Mon
1470,1,14.49,Sun
1471,3,35.31,Mon
1471,3,45.12,Wed
1471,2,34,Sun
1471,4,51.9,Tue
1471,3,44.12,Mon
1473,1,7.49,Tue
1473,2,43.98,Mon
1473,1,11.77,Wed
1473,2,27.13,Thu
1473,6,94.16,Tue
1494,3,63.47,Sat
1494,4,63.46,Tue
1494,2,25.98,Thu
1494,2,24.98,Fri
1494,1,14.79,Thu
1501,1,21.68,Sat
1501,1,14.49,Fri
1501,1,14.49,Wed
1501,1,9.77,Sat
1501,2,19.96,Mon
1509,3,40.83,Mon
1509,1,14.37,Tue
1509,3,44.88,Sun
1509,1,13.99,Mon
1509,4,51.96,Tue
1510,1,17.99,Thu
1510,3,40.47,Wed
1510,2,27.48,Mon
1510,1,21.49,Sat
1510,3,49.97,Thu
1514,1,14.37,Mon
1514,1,14.37,Fri
1514,2,27.13,Sun
1514,1,12.99,Tue
1514,1,12.99,Mon
1523,3,42.47,Sun
1523,3,39.97,Fri
1523,3,45.97,Wed
1523,1,20.99,Tue
1523,2,25.98,Sat
1533,3,39.03,Thu
1533,3,27.97,Sun
1533,8,90.92,Sun
1533,1,13.99,Sun
1533,1,14.49,Mon
1544,1,11.77,Sat
1544,1,13.97,Thu
1544,2,9.58,Thu
1544,1,6.79,Tue
1544,2,19.16,Fri
1551,6,152.22,Thu
1551,8,123.92,Sun
1551,3,61.47,Mon
1551,2,31.98,Wed
1551,2,26.54,Thu
1563,2,23.54,Thu
1563,2,31.72,Wed
1563,3,39.11,Fri
1563,2,28.73,Tue
1563,2,26.76,Sat
1564,2,28.14,Tue
1564,3,40.9,Fri
1564,2,28.93,Wed
1564,1,12.25,Fri
1564,2,27.48,Thu
1566,5,74.8,Wed
1566,5,64.24,Thu
1566,5,96.86,Sat
1566,7,123.81,Sat
1566,6,86.2,Wed
1572,5,60.95,Sat
1572,2,14.73,Sat
1572,2,36.74,Wed
1572,2,131,Wed
1572,3,28.51,Mon
1580,2,16.75,Tue
1580,3,38.7,Sat
1580,1,9.98,Sun
1580,2,19.96,Sun
1580,2,23.96,Sat
1581,3,40.97,Wed
1581,2,20.54,Sun
1581,3,36.51,Wed
1581,1,11.77,Tue
1581,2,21.54,Tue
1583,1,12.58,Wed
1583,1,12.99,Wed
1583,1,11.49,Thu
1583,1,9.99,Tue
1583,1,15.96,Fri
1584,3,54.5,Tue
1584,2,57.4,Sat
1584,4,77.86,Sat
1584,4,108.96,Mon
1584,3,43.47,Mon
1586,7,112.17,Wed
1586,4,69.27,Wed
1586,6,71.42,Fri
1586,4,53.88,Fri
1586,2,26.14,Tue
1589,1,26.75,Wed
1589,2,30.32,Tue
1589,3,43.7,Wed
1589,1,13.97,Thu
1589,1,14.37,Mon
1590,7,97.93,Wed
1590,1,27.99,Fri
1590,8,118.7,Fri
1590,11,143.39,Wed
1590,5,72.61,Mon
1593,3,41.99,Tue
1593,2,51.48,Tue
1593,1,31.48,Fri
1593,1,12.99,Wed
1593,2,36.48,Wed
1594,1,16.49,Fri
1594,1,12.99,Sun
1594,3,41.47,Wed
1594,6,60.44,Mon
1594,5,72.51,Sun
1598,5,66.23,Fri
1598,1,14.37,Tue
1598,2,29.33,Thu
1598,5,95.07,Sun
1598,1,12.49,Tue
1603,2,23.37,Wed
1603,2,22.98,Thu
1603,7,87.39,Fri
1603,1,13.97,Tue
1603,2,28.34,Fri
1606,1,10.49,Sun
1606,2,30.98,Wed
1606,2,29.41,Mon
1606,1,9.49,Fri
1606,3,43.97,Tue
1607,5,65.02,Tue
1607,2,30.48,Fri
1607,3,36.34,Thu
1607,8,102.54,Mon
1607,4,51.28,Tue
1609,1,13.99,Tue
1609,2,22.98,Wed
1609,1,12.99,Thu
1609,2,12.48,Wed
1609,1,9.49,Wed
1610,1,11.49,Tue
1610,2,17.98,Tue
1610,1,19.49,Fri
1610,2,25.98,Thu
1610,1,9.49,Wed
1616,1,12.77,Tue
1616,1,13.97,Thu
1616,2,19.54,Fri
1616,2,23.54,Mon
1616,1,9.49,Thu
1623,7,97.95,Tue
1623,1,9.49,Sat
1623,3,30.4,Thu
1623,8,106.42,Thu
1623,5,73.62,Mon
1629,1,13.97,Tue
1629,1,9.77,Mon
1629,1,13.97,Tue
1629,1,14.98,Tue
1629,1,12.97,Mon
1632,2,31.98,Wed
1632,1,7.49,Wed
1632,3,29.97,Mon
1632,2,36.74,Mon
1632,4,53.9,Tue
1633,3,31.47,Thu
1633,4,70.46,Fri
1633,1,19.99,Fri
1633,1,5.99,Wed
1633,1,12.49,Fri
1635,1,11.49,Wed
1635,2,29.98,Tue
1635,2,32.72,Mon
1635,2,32.35,Mon
1635,1,12.77,Tue
1638,1,14.96,Tue
1638,1,15.49,Tue
1638,4,58.46,Fri
1638,3,32.36,Thu
1638,1,12.99,Fri
1642,1,14.37,Thu
1642,1,14.37,Mon
1642,2,39.75,Mon
1642,1,13.97,Mon
1642,1,18.77,Sat
1644,1,23.77,Tue
1644,2,67.73,Tue
1644,1,19.95,Tue
1644,1,9.49,Wed
1644,2,23.76,Thu
1647,2,59.98,Tue
1647,2,27.14,Wed
1647,4,51.66,Thu
1647,1,12.97,Thu
1647,2,26.14,Fri
1649,2,25.48,Sun
1649,3,54.3,Thu
1649,2,28.76,Fri
1649,1,14.37,Tue
1649,1,13.97,Wed
1656,1,14.99,Mon
1656,3,31.36,Sat
1656,1,15.99,Thu
1656,2,27.48,Wed
1656,1,12.99,Sun
1661,1,11.49,Tue
1661,1,25.49,Wed
1661,1,29.99,Mon
1661,1,29.99,Tue
1661,1,14.49,Thu
1668,1,9.77,Thu
1668,1,14.99,Thu
1668,1,9.77,Thu
1668,1,13.97,Tue
1668,2,41.95,Thu
1669,1,12.99,Thu
1669,2,33.98,Fri
1669,2,25.98,Tue
1669,1,11.19,Tue
1669,2,27.98,Tue
1672,4,50.46,Wed
1672,2,29.48,Thu
1672,2,24.87,Mon
1672,1,13.99,Fri
1672,3,57.13,Tue
1675,1,10.99,Mon
1675,3,43.97,Mon
1675,1,14.99,Tue
1675,2,33.4,Tue
1675,1,16.7,Mon
1679,1,14.79,Mon
1679,1,14.96,Sun
1679,1,15.36,Sat
1679,2,23.54,Tue
1679,1,11.99,Tue
1684,1,14.96,Tue
1684,2,26.48,Mon
1684,2,22.98,Fri
1684,1,17.49,Wed
1684,2,18.54,Tue
1686,1,13.97,Tue
1686,2,25.98,Tue
1686,2,28.48,Fri
1686,3,35.47,Fri
1686,1,21.22,Sun
1687,4,63.96,Fri
1687,2,26.73,Tue
1687,4,38.3,Sat
1687,3,41.1,Sat
1687,4,41.7,Wed
1689,1,16.49,Tue
1689,2,25.98,Mon
1689,3,40.36,Fri
1689,9,135,Tue
1689,4,57.96,Thu
1690,1,12.99,Wed
1690,1,29.49,Tue
1690,1,5.99,Wed
1690,1,12.99,Mon
1690,2,24.98,Mon
1695,2,17.48,Tue
1695,2,24.87,Thu
1695,3,54.97,Mon
1695,2,16.37,Tue
1695,2,32.48,Mon
1696,4,46.48,Tue
1696,3,35.31,Wed
1696,2,26.14,Mon
1696,2,28.93,Thu
1696,2,23.74,Tue
1697,2,34.98,Sat
1697,1,38.37,Fri
1697,2,25.48,Mon
1697,2,28.74,Fri
1697,2,31.82,Thu
1705,1,14.37,Thu
1705,1,10.77,Mon
1705,4,59.84,Sun
1705,1,11.77,Tue
1705,1,14.79,Mon
1707,1,7.69,Thu
1707,1,14.49,Tue
1707,1,14.37,Thu
1707,1,25.49,Sat
1707,1,11.77,Tue
1711,2,30.48,Sun
1711,2,25.48,Sun
1711,7,106.92,Sun
1711,3,29.97,Fri
1711,2,28.57,Sun
1713,4,50.96,Sun
1713,3,35.31,Tue
1713,2,27.13,Tue
1713,3,39.71,Sat
1713,1,22.99,Sun
1716,1,12.58,Sun
1716,1,10.49,Sun
1716,2,19.48,Sun
1716,1,11.77,Sat
1716,1,12.99,Fri
1719,4,45.96,Wed
1719,3,48.97,Mon
1719,1,12.25,Thu
1719,3,54.68,Sat
1719,2,33.6,Sun
1722,2,18.98,Thu
1722,1,29.99,Fri
1722,2,18.48,Tue
1722,2,27.37,Sat
1722,3,57.97,Thu
1724,3,40.97,Fri
1724,3,35.97,Thu
1724,2,20.98,Sat
1724,1,38.97,Tue
1724,1,57.77,Tue
1726,3,39.97,Mon
1726,2,30.98,Wed
1726,4,53.28,Tue
1726,3,37.47,Wed
1726,2,25.98,Wed
1732,1,12.97,Fri
1732,1,15.36,Sun
1732,4,55.66,Sat
1732,7,101.93,Mon
1732,3,43.97,Sat
1738,2,19.54,Thu
1738,2,61.73,Sun
1738,1,46.77,Sat
1738,1,11.77,Sun
1738,1,12.99,Sun
1741,3,26.36,Wed
1741,1,13.99,Thu
1741,4,70.46,Mon
1741,1,2.99,Fri
1741,2,25.48,Tue
1745,9,120.7,Mon
1745,7,94.82,Fri
1745,3,39.71,Wed
1745,2,100.54,Sat
1745,10,133.08,Fri
1752,4,47.46,Sat
1752,1,14.99,Thu
1752,1,12.99,Wed
1752,2,25.74,Wed
1752,3,34.52,Fri
1755,1,12.49,Mon
1755,1,9.77,Thu
1755,1,11.77,Tue
1755,1,12.49,Sat
1755,1,16.7,Wed
1759,3,46.73,Fri
1759,4,49.46,Thu
1759,3,48.47,Mon
1759,4,60.32,Wed
1759,3,46.73,Mon
1760,1,12.49,Tue
1760,1,15.36,Sat
1760,3,39.97,Thu
1760,2,25.98,Tue
1760,4,57.96,Sat
1765,5,68.58,Wed
1765,4,54.67,Sat
1765,1,18.1,Wed
1765,6,82.41,Wed
1765,5,60.45,Sat
1769,1,14.99,Sat
1769,4,57.46,Mon
1769,3,42.47,Sat
1769,5,69.95,Mon
1769,3,41.51,Wed
1773,2,26.73,Wed
1773,1,18.7,Fri
1773,2,27.98,Sun
1773,1,11.99,Mon
1773,2,22.98,Sat
1780,8,99.98,Wed
1780,1,11.97,Sun
1780,2,23.54,Wed
1780,1,13.97,Mon
1780,1,11.77,Tue
1782,1,13.9,Sun
1782,2,21.02,Wed
1782,1,14.7,Wed
1782,2,27.8,Wed
1782,1,15.9,Mon
1785,2,28.98,Thu
1785,4,59.06,Mon
1785,5,72.43,Wed
1785,4,55.89,Wed
1785,4,53.67,Wed
1791,2,28.48,Sun
1791,1,21.99,Mon
1791,1,17.48,Mon
1791,1,14.99,Sat
1791,4,56.65,Wed
1794,1,13.49,Wed
1794,1,6.49,Wed
1794,8,112.42,Wed
1794,2,22.98,Thu
1794,5,99.17,Sat
1796,4,55.28,Wed
1796,4,54.46,Mon
1796,2,41.74,Mon
1796,3,38.47,Thu
1796,1,44.99,Mon
1799,1,25.49,Wed
1799,1,9.99,Thu
1799,5,73.95,Fri
1799,1,18.99,Wed
1799,1,11.77,Thu
1817,1,12.99,Mon
1817,1,11.49,Tue
1817,2,29.98,Thu
1817,2,47.98,Mon
1817,2,38.48,Tue
1821,1,16.36,Wed
1821,1,10.97,Wed
1821,5,68.45,Sun
1821,5,65.04,Sat
1821,2,29.33,Sat
1833,1,11.88,Sun
1833,1,14.49,Sat
1833,1,15.49,Thu
1833,2,28.48,Wed
1833,2,24.48,Mon
1845,2,26.48,Mon
1845,1,8.49,Tue
1845,2,29.06,Thu
1845,4,107.96,Wed
1845,2,24.48,Tue
1848,4,80.96,Wed
1848,4,41.96,Tue
1848,4,58.32,Wed
1848,2,43.74,Wed
1848,4,49.87,Wed
1851,1,14.49,Fri
1851,1,10.77,Fri
1851,3,28.47,Tue
1851,3,24.55,Thu
1851,2,26.73,Wed
1854,1,11.49,Tue
1854,2,29.13,Wed
1854,1,11.49,Tue
1854,5,72.83,Wed
1854,1,26.99,Tue
1868,6,77.94,Tue
1868,3,39.97,Sun
1868,1,11.49,Thu
1868,7,80.7,Wed
1868,3,35.64,Wed
1871,2,20.54,Thu
1871,2,28.33,Fri
1871,1,14.96,Wed
1871,3,42.52,Wed
1871,2,37.4,Fri
1874,2,27.94,Wed
1874,1,14.37,Thu
1874,3,35.31,Sun
1874,3,71.1,Fri
1874,8,107.73,Fri
1882,1,14.49,Mon
1882,2,26.36,Wed
1882,2,23.98,Wed
1882,1,36.99,Wed
1882,1,7.49,Tue
1890,4,35.96,Fri
1890,1,12.49,Tue
1890,3,47.97,Thu
1890,2,16.98,Mon
1890,2,53.48,Fri
1893,2,25.98,Tue
1893,2,25.98,Fri
1893,1,15.49,Thu
1893,2,25.98,Sat
1893,2,23.98,Sat
1909,7,116.31,Sat
1909,17,237.19,Mon
1909,27,353.73,Wed
1909,7,96.55,Sun
1909,7,100.97,Wed
1916,1,11.97,Wed
1916,2,29.33,Tue
1916,2,25.98,Tue
1916,1,13.99,Thu
1916,2,24.48,Mon
1920,2,24.37,Tue
1920,1,19.3,Fri
1920,1,19.3,Thu
1920,1,15.96,Mon
1920,2,29.79,Wed
1931,1,19.49,Sun
1931,1,12.99,Sat
1931,2,30.95,Sat
1931,2,19.96,Tue
1931,2,26.14,Wed
1952,3,39.85,Mon
1952,2,25.74,Sun
1952,4,109.94,Wed
1952,2,55.98,Thu
1952,2,21.74,Fri
1965,5,60.95,Sun
1965,3,40.47,Sat
1965,4,71.96,Sun
1965,1,21.49,Tue
1965,1,33.99,Mon
1970,3,37.47,Sat
1970,2,28.97,Sat
1970,2,23.48,Sun
1970,2,27.94,Thu
1970,5,64.45,Mon
1973,1,14.37,Sun
1973,2,26.73,Thu
1973,1,29.99,Sat
1973,1,22.77,Sat
1973,1,14.96,Sat
1980,2,46.16,Wed
1980,1,31.99,Sun
1980,1,20.99,Sun
1980,2,25.98,Sun
1980,3,74.97,Sun
1983,9,139.31,Fri
1983,1,9.97,Tue
1983,1,16.96,Thu
1983,1,10.77,Thu
1983,3,22.47,Fri
1991,1,21.99,Wed
1991,3,43.36,Tue
1991,4,56.05,Sun
1991,5,70.47,Mon
1991,1,39.49,Sun
1993,1,12.97,Sun
1993,1,15.36,Fri
1993,1,15.36,Thu
1993,1,9.98,Mon
1993,1,4.79,Tue
1996,1,87.99,Thu
1996,1,31.03,Thu
1996,1,14.37,Mon
1996,1,14.49,Mon
1996,1,24.49,Wed
1999,2,21.14,Fri
1999,5,67.64,Wed
1999,2,23.94,Wed
1999,1,17.9,Thu
1999,8,121.43,Fri
2013,3,53.1,Wed
2013,1,9.97,Mon
2013,4,142.28,Sat
2013,4,41.5,Thu
2013,1,9.97,Fri
2020,3,32.31,Thu
2020,2,21.74,Fri
2020,3,42.7,Thu
2020,2,28.34,Thu
2020,3,39.92,Sat
2021,3,42.69,Thu
2021,1,14.96,Mon
2021,2,42.73,Mon
2021,4,49.68,Fri
2021,1,15.36,Fri
2027,2,21.54,Thu
2027,1,9.77,Thu
2027,1,15.36,Wed
2027,2,23.54,Sun
2027,1,14.37,Mon
2033,8,98.91,Sun
2033,8,96.08,Sat
2033,9,111.91,Sun
2033,10,132.86,Thu
2033,3,41.1,Thu
2044,1,11.49,Fri
2044,1,2.99,Fri
2044,3,43.47,Wed
2044,1,9.49,Sat
2044,2,19.96,Mon
2053,1,15.36,Thu
2053,1,15.76,Thu
2053,2,20.98,Fri
2053,2,16.98,Tue
2053,1,14.99,Fri
2058,2,39.98,Thu
2058,1,11.77,Sat
2058,2,19.75,Fri
2058,3,63.47,Wed
2058,2,30.48,Fri
2060,2,24.98,Thu
2060,1,5.99,Fri
2060,1,5.79,Wed
2060,1,15.3,Thu
2060,2,27.21,Wed
2061,3,42.47,Mon
2061,3,67.47,Wed
2061,2,38.3,Fri
2061,3,44.69,Mon
2061,3,37.51,Wed
2064,4,71.96,Sat
2064,1,11.49,Sat
2064,6,77.44,Sun
2064,1,21,Fri
2064,3,40.91,Thu
2066,4,86.96,Tue
2066,4,59.46,Thu
2066,5,70.45,Tue
2066,4,56.46,Tue
2066,6,66.94,Mon
2072,2,10.98,Wed
2072,3,27.55,Thu
2072,2,27.94,Sat
2072,2,29.78,Sat
2072,1,14.96,Sun
2078,9,119.41,Sat
2078,3,37.51,Tue
2078,3,42.97,Sun
2078,4,53.47,Tue
2078,3,33.31,Thu
2081,10,118.9,Thu
2081,2,25.98,Thu
2081,1,14.49,Thu
2081,5,84.95,Thu
2081,1,20.99,Wed
2092,4,35.96,Fri
2092,5,53.25,Tue
2092,1,12.97,Wed
2092,9,61.41,Sat
2092,6,32.94,Sun
2102,3,41.47,Tue
2102,3,45.51,Fri
2102,2,23.76,Thu
2102,1,3.99,Thu
2102,3,44.69,Tue
2107,1,10.99,Mon
2107,1,12.49,Mon
2107,2,21.48,Fri
2107,2,23.98,Thu
2107,3,47.12,Mon
2108,3,41.7,Thu
2108,2,34.95,Fri
2108,5,60.45,Wed
2108,7,86.93,Thu
2108,1,15.49,Wed
2113,1,11.77,Thu
2113,3,44.09,Sat
2113,1,11.77,Sat
2113,2,15.48,Thu
2113,2,34.48,Sun
2115,3,41.06,Sat
2115,3,43.89,Thu
2115,5,60.64,Mon
2115,3,30.97,Tue
2115,2,32.48,Fri
2124,3,44.97,Mon
2124,3,94.36,Mon
2124,2,67.07,Tue
2124,4,59.96,Mon
2124,2,28.98,Thu
2135,3,55.75,Thu
2135,1,19.3,Mon
2135,1,9.98,Thu
2135,1,14.37,Mon
2135,2,26.48,Mon
2147,3,51.5,Wed
2147,3,41.97,Sun
2147,5,81.26,Sat
2147,1,29.99,Thu
2147,2,29.92,Sun
2148,3,41.91,Fri
2148,3,37.91,Sun
2148,3,37.51,Fri
2148,3,29.31,Sun
2148,1,13.97,Sun
2158,8,111.42,Sat
2158,4,52.74,Tue
2158,5,73.88,Fri
2158,8,107.92,Wed
2158,2,20.76,Sun
2159,4,44.54,Sat
2159,6,65.44,Thu
2159,3,40.97,Wed
2159,5,59.95,Wed
2159,4,48.96,Tue
2164,2,41.48,Sat
2164,2,43.98,Fri
2164,4,57.96,Thu
2164,2,24.98,Sat
2164,1,11.77,Sun
2166,1,13.99,Thu
2166,1,31.49,Fri
2166,5,14.95,Mon
2166,1,11.77,Sun
2166,1,15.36,Wed
2173,3,40.97,Tue
2173,1,13.97,Thu
2173,2,26.73,Thu
2173,4,59.25,Mon
2173,3,39.29,Tue
2177,3,43.09,Thu
2177,1,14.96,Mon
2177,2,30.32,Mon
2177,2,27.13,Wed
2177,1,11.77,Tue
2183,1,21.49,Sun
2183,2,29.75,Thu
2183,1,11.77,Wed
2183,1,14.96,Mon
2183,1,11.77,Sun
2189,1,27.77,Thu
2189,1,25.77,Thu
2189,1,14.96,Wed
2189,1,13.97,Tue
2189,1,12.99,Wed
2190,1,16.49,Wed
2190,1,11.88,Fri
2190,2,26.48,Fri
2190,1,11.77,Thu
2190,1,13.77,Sun
2194,1,14.3,Thu
2194,1,22.97,Mon
2194,2,16.56,Fri
2194,2,48.94,Tue
2194,1,39.51,Wed
2205,4,36.96,Thu
2205,2,25.98,Fri
2205,1,8.77,Mon
2205,4,56.46,Sun
2205,1,14.9,Wed
2210,4,53.89,Thu
2210,2,33.98,Tue
2210,2,26.98,Mon
2210,3,35.97,Sat
2210,1,15.49,Tue
2215,4,162.96,Sun
2215,6,98.94,Sat
2215,6,77.94,Mon
2215,2,30.98,Sun
2215,6,113.94,Wed
2219,2,13.58,Thu
2219,1,15.96,Sat
2219,1,13.97,Mon
2219,1,12.49,Thu
2219,1,12.58,Thu
2223,1,12.99,Wed
2223,4,37.96,Fri
2223,1,53.49,Fri
2223,3,37.91,Wed
2223,1,10.77,Fri
2240,1,11.77,Fri
2240,1,11.99,Wed
2240,1,10.77,Sat
2240,1,32.45,Fri
2240,1,19.99,Wed
2266,7,64.82,Wed
2266,2,23.48,Fri
2266,3,38.47,Tue
2266,1,19.99,Sat
2266,3,44.97,Tue
2275,30,359.7,Fri
2275,2,25.98,Fri
2275,1,9.77,Wed
2275,10,139.7,Wed
2275,10,139.7,Wed
2280,1,12.99,Wed
2280,1,14.96,Fri
2280,4,58.68,Sat
2280,2,28.56,Tue
2280,1,13.77,Fri
2295,1,9.49,Fri
2295,4,49.96,Tue
2295,2,25.48,Mon
2295,3,49.47,Tue
2295,2,29.48,Thu
2299,3,39.7,Tue
2299,1,19.49,Mon
2299,1,11.49,Mon
2299,1,6.49,Mon
2299,2,25.98,Wed
2305,1,11.88,Thu
2305,1,15.49,Thu
2305,2,25.98,Sat
2305,1,13.99,Wed
2305,1,11.77,Fri
2307,2,28.98,Wed
2307,2,22.98,Wed
2307,3,44.09,Sat
2307,2,25.73,Sat
2307,2,25.13,Tue
2315,2,36.98,Mon
2315,1,59.47,Tue
2315,1,23.99,Wed
2315,1,23.99,Sat
2315,1,13.99,Mon
2317,2,29.33,Fri
2317,5,65.84,Tue
2317,2,36.93,Mon
2317,2,26.94,Fri
2317,2,28.33,Wed
2332,2,23.54,Sun
2332,1,14.99,Wed
2332,2,25.14,Wed
2332,1,38.99,Sat
2332,2,38.73,Sat
2338,1,13.97,Sun
2338,2,28.95,Wed
2338,2,31.15,Tue
2338,2,34.72,Fri
2338,1,14.37,Thu
2351,4,48.75,Tue
2351,3,28.86,Mon
2351,2,34.94,Sat
2351,1,11.77,Fri
2351,2,42.48,Tue
2356,1,12.99,Mon
2356,1,14.99,Thu
2356,2,23.48,Mon
2356,1,12.49,Thu
2356,6,75.94,Mon
2357,1,20.97,Fri
2357,3,41.69,Sat
2357,3,38.53,Wed
2357,2,25.98,Mon
2357,1,13.99,Thu
2358,2,45.48,Sun
2358,1,12.49,Sun
2358,3,31.47,Sun
2358,1,12.77,Sat
2358,1,11.77,Fri
2360,2,27.53,Wed
2360,1,14.96,Sun
2360,1,11.77,Fri
2360,1,8.77,Sat
2360,1,10.77,Sat
2366,1,6.49,Sat
2366,1,9.49,Wed
2366,1,9.49,Tue
2366,1,10.49,Sun
2366,1,11.77,Fri
2368,5,71.95,Tue
2368,4,55.96,Mon
2368,6,91.94,Mon
2368,3,47.09,Fri
2368,4,53.86,Fri
2370,1,20.99,Wed
2370,4,54.77,Fri
2370,3,34.31,Wed
2370,2,24.49,Sun
2370,1,11.77,Tue
2374,1,13.97,Fri
2374,1,9.97,Sun
2374,1,14.96,Sat
2374,2,29.92,Sat
2374,1,12.58,Sun
2377,2,69.74,Fri
2377,1,9.97,Thu
2377,3,71.31,Fri
2377,4,52.46,Sat
2377,1,13.99,Sat
2388,2,35.8,Fri
2388,1,15.7,Sun
2388,11,160.41,Sat
2388,3,54.94,Sun
2388,1,15.99,Sat
2389,3,61.47,Sat
2389,2,41.48,Mon
2389,2,30.98,Tue
2389,1,21.49,Wed
2389,2,24.48,Tue
2405,2,31.98,Fri
2405,5,61.45,Mon
2405,3,38.47,Wed
2405,4,55.46,Fri
2405,2,32.48,Sat
2411,2,30.15,Sun
2411,1,10.97,Wed
2411,1,11.77,Fri
2411,1,14.96,Fri
2411,1,11.77,Sat
2412,3,23.56,Sat
2412,1,5.99,Fri
2412,3,26.54,Mon
2412,1,8.79,Tue
2412,6,36.92,Fri
2417,1,11.77,Fri
2417,1,33.7,Fri
2417,1,9.98,Sun
2417,1,17.36,Mon
2417,1,13.99,Sat
2427,3,42.31,Thu
2427,3,42.31,Sun
2427,6,80.94,Sun
2427,1,13.97,Sun
2427,1,11.77,Sat
2429,4,56.46,Sun
2429,5,87.45,Sat
2429,1,49.49,Sun
2429,1,26.99,Fri
2429,3,130.47,Thu
2430,3,36.47,Tue
2430,2,24.37,Tue
2430,1,14.99,Sun
2430,2,22.48,Mon
2430,3,39.3,Wed
2432,10,131.68,Mon
2432,4,80.39,Fri
2432,5,120.34,Sat
2432,6,75.83,Sun
2432,10,144.85,Sun
2434,2,25.87,Fri
2434,2,28.73,Wed
2434,1,14.96,Tue
2434,1,14.37,Wed
2434,3,38.97,Sat
2438,1,13.97,Sun
2438,1,14.99,Mon
2438,8,113.67,Wed
2438,7,102.45,Fri
2438,4,60.68,Tue
2450,7,89.43,Thu
2450,4,51.96,Wed
2450,1,13.97,Wed
2450,1,11.77,Wed
2450,3,42.31,Fri
2457,3,41.1,Sun
2457,2,25.98,Sat
2457,3,37.9,Wed
2457,2,25.74,Tue
2457,3,44.29,Sat
2459,3,40.84,Fri
2459,2,41.56,Sun
2459,3,39.31,Thu
2459,2,30.76,Sat
2459,3,36.9,Sat
2460,3,76.47,Wed
2460,2,26.48,Wed
2460,1,11.49,Wed
2460,1,14.49,Tue
2460,2,20.48,Wed
2462,2,21.54,Sun
2462,2,17.94,Thu
2462,4,46.68,Wed
2462,3,37.51,Fri
2462,2,14.98,Sun
2466,2,25.98,Fri
2466,3,36.36,Fri
2466,3,39.47,Mon
